exeution_time,device_id,value
0,033b5620-60a9-49f9-8419-1e79c7c19b97,87
1,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,49
1,43a50b16-34ca-42f0-998d-835efb291567,83
1,94594bd0-4789-4258-981b-c5f8a517c47f,99
1,514f5fac-1de6-4b9e-ae0d-069ce0658654,33
2,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,43
2,5167c837-c70b-4a1e-9e88-1d64446b9a01,48
2,d564aab8-09d2-4885-95cd-24ff936d635c,true
0,033b5620-60a9-49f9-8419-1e79c7c19b97,87
1,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,100
1,43a50b16-34ca-42f0-998d-835efb291567,0
1,94594bd0-4789-4258-981b-c5f8a517c47f,62
1,514f5fac-1de6-4b9e-ae0d-069ce0658654,16
2,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,70
2,5167c837-c70b-4a1e-9e88-1d64446b9a01,48
2,d564aab8-09d2-4885-95cd-24ff936d635c,false
0,033b5620-60a9-49f9-8419-1e79c7c19b97,17
1,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,90
1,43a50b16-34ca-42f0-998d-835efb291567,77
1,94594bd0-4789-4258-981b-c5f8a517c47f,62
1,514f5fac-1de6-4b9e-ae0d-069ce0658654,16
2,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,70
2,5167c837-c70b-4a1e-9e88-1d64446b9a01,-14
2,d564aab8-09d2-4885-95cd-24ff936d635c,false
0,033b5620-60a9-49f9-8419-1e79c7c19b97,17
0,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,90
1,43a50b16-34ca-42f0-998d-835efb291567,77
1,94594bd0-4789-4258-981b-c5f8a517c47f,77
1,514f5fac-1de6-4b9e-ae0d-069ce0658654,84
2,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,48
2,5167c837-c70b-4a1e-9e88-1d64446b9a01,-14
2,d564aab8-09d2-4885-95cd-24ff936d635c,false
0,033b5620-60a9-49f9-8419-1e79c7c19b97,62
1,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,14
1,43a50b16-34ca-42f0-998d-835efb291567,85
1,94594bd0-4789-4258-981b-c5f8a517c47f,24
1,514f5fac-1de6-4b9e-ae0d-069ce0658654,5
2,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,23
2,5167c837-c70b-4a1e-9e88-1d64446b9a01,-4
2,d564aab8-09d2-4885-95cd-24ff936d635c,false
0,033b5620-60a9-49f9-8419-1e79c7c19b97,62
0,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,14
0,43a50b16-34ca-42f0-998d-835efb291567,85
1,94594bd0-4789-4258-981b-c5f8a517c47f,24
1,514f5fac-1de6-4b9e-ae0d-069ce0658654,5
1,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,23
1,5167c837-c70b-4a1e-9e88-1d64446b9a01,-4
2,d564aab8-09d2-4885-95cd-24ff936d635c,true
0,033b5620-60a9-49f9-8419-1e79c7c19b97,13
1,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,62
1,43a50b16-34ca-42f0-998d-835efb291567,60
1,94594bd0-4789-4258-981b-c5f8a517c47f,37
2,514f5fac-1de6-4b9e-ae0d-069ce0658654,16
2,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,86
2,5167c837-c70b-4a1e-9e88-1d64446b9a01,-4
3,d564aab8-09d2-4885-95cd-24ff936d635c,true
0,033b5620-60a9-49f9-8419-1e79c7c19b97,13
1,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,62
1,43a50b16-34ca-42f0-998d-835efb291567,60
1,94594bd0-4789-4258-981b-c5f8a517c47f,37
2,514f5fac-1de6-4b9e-ae0d-069ce0658654,16
2,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,86
2,5167c837-c70b-4a1e-9e88-1d64446b9a01,-14
2,d564aab8-09d2-4885-95cd-24ff936d635c,true
0,033b5620-60a9-49f9-8419-1e79c7c19b97,90
0,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,79
1,43a50b16-34ca-42f0-998d-835efb291567,1
1,94594bd0-4789-4258-981b-c5f8a517c47f,17
1,514f5fac-1de6-4b9e-ae0d-069ce0658654,0
2,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,19
2,5167c837-c70b-4a1e-9e88-1d64446b9a01,-14
2,d564aab8-09d2-4885-95cd-24ff936d635c,false
0,033b5620-60a9-49f9-8419-1e79c7c19b97,90
0,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,79
0,43a50b16-34ca-42f0-998d-835efb291567,1
1,94594bd0-4789-4258-981b-c5f8a517c47f,17
1,514f5fac-1de6-4b9e-ae0d-069ce0658654,0
1,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,19
2,5167c837-c70b-4a1e-9e88-1d64446b9a01,-14
2,d564aab8-09d2-4885-95cd-24ff936d635c,false
0,033b5620-60a9-49f9-8419-1e79c7c19b97,89
0,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,21
1,43a50b16-34ca-42f0-998d-835efb291567,100
1,94594bd0-4789-4258-981b-c5f8a517c47f,91
1,514f5fac-1de6-4b9e-ae0d-069ce0658654,23
1,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,65
2,5167c837-c70b-4a1e-9e88-1d64446b9a01,47
2,d564aab8-09d2-4885-95cd-24ff936d635c,false
0,033b5620-60a9-49f9-8419-1e79c7c19b97,79
1,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,21
1,43a50b16-34ca-42f0-998d-835efb291567,100
1,94594bd0-4789-4258-981b-c5f8a517c47f,91
1,514f5fac-1de6-4b9e-ae0d-069ce0658654,23
1,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,65
2,5167c837-c70b-4a1e-9e88-1d64446b9a01,8
2,d564aab8-09d2-4885-95cd-24ff936d635c,false
0,033b5620-60a9-49f9-8419-1e79c7c19b97,79
1,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,86
1,43a50b16-34ca-42f0-998d-835efb291567,65
1,94594bd0-4789-4258-981b-c5f8a517c47f,18
2,514f5fac-1de6-4b9e-ae0d-069ce0658654,92
2,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,0
2,5167c837-c70b-4a1e-9e88-1d64446b9a01,8
3,d564aab8-09d2-4885-95cd-24ff936d635c,false
0,033b5620-60a9-49f9-8419-1e79c7c19b97,19
1,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,7
1,43a50b16-34ca-42f0-998d-835efb291567,24
1,94594bd0-4789-4258-981b-c5f8a517c47f,18
1,514f5fac-1de6-4b9e-ae0d-069ce0658654,92
2,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,0
2,5167c837-c70b-4a1e-9e88-1d64446b9a01,49
2,d564aab8-09d2-4885-95cd-24ff936d635c,false
0,033b5620-60a9-49f9-8419-1e79c7c19b97,19
0,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,7
1,43a50b16-34ca-42f0-998d-835efb291567,24
1,94594bd0-4789-4258-981b-c5f8a517c47f,3
1,514f5fac-1de6-4b9e-ae0d-069ce0658654,68
1,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,20
2,5167c837-c70b-4a1e-9e88-1d64446b9a01,49
2,d564aab8-09d2-4885-95cd-24ff936d635c,false
0,033b5620-60a9-49f9-8419-1e79c7c19b97,4
1,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,78
1,43a50b16-34ca-42f0-998d-835efb291567,46
1,94594bd0-4789-4258-981b-c5f8a517c47f,59
1,514f5fac-1de6-4b9e-ae0d-069ce0658654,26
2,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,20
2,5167c837-c70b-4a1e-9e88-1d64446b9a01,-18
2,d564aab8-09d2-4885-95cd-24ff936d635c,false
0,033b5620-60a9-49f9-8419-1e79c7c19b97,4
1,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,78
1,43a50b16-34ca-42f0-998d-835efb291567,46
1,94594bd0-4789-4258-981b-c5f8a517c47f,59
1,514f5fac-1de6-4b9e-ae0d-069ce0658654,26
2,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,51
2,5167c837-c70b-4a1e-9e88-1d64446b9a01,-18
2,d564aab8-09d2-4885-95cd-24ff936d635c,false
0,033b5620-60a9-49f9-8419-1e79c7c19b97,87
1,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,23
1,43a50b16-34ca-42f0-998d-835efb291567,17
1,94594bd0-4789-4258-981b-c5f8a517c47f,98
1,514f5fac-1de6-4b9e-ae0d-069ce0658654,17
1,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,78
2,5167c837-c70b-4a1e-9e88-1d64446b9a01,0
2,d564aab8-09d2-4885-95cd-24ff936d635c,false
0,033b5620-60a9-49f9-8419-1e79c7c19b97,87
0,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,23
1,43a50b16-34ca-42f0-998d-835efb291567,17
1,94594bd0-4789-4258-981b-c5f8a517c47f,98
1,514f5fac-1de6-4b9e-ae0d-069ce0658654,17
1,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,78
1,5167c837-c70b-4a1e-9e88-1d64446b9a01,36
2,d564aab8-09d2-4885-95cd-24ff936d635c,false
0,033b5620-60a9-49f9-8419-1e79c7c19b97,47
0,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,29
0,43a50b16-34ca-42f0-998d-835efb291567,14
1,94594bd0-4789-4258-981b-c5f8a517c47f,68
1,514f5fac-1de6-4b9e-ae0d-069ce0658654,39
1,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,46
2,5167c837-c70b-4a1e-9e88-1d64446b9a01,36
2,d564aab8-09d2-4885-95cd-24ff936d635c,false
0,033b5620-60a9-49f9-8419-1e79c7c19b97,47
1,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,29
1,43a50b16-34ca-42f0-998d-835efb291567,14
2,94594bd0-4789-4258-981b-c5f8a517c47f,68
2,514f5fac-1de6-4b9e-ae0d-069ce0658654,39
2,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,46
3,5167c837-c70b-4a1e-9e88-1d64446b9a01,36
3,d564aab8-09d2-4885-95cd-24ff936d635c,true
0,033b5620-60a9-49f9-8419-1e79c7c19b97,94
0,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,12
1,43a50b16-34ca-42f0-998d-835efb291567,82
1,94594bd0-4789-4258-981b-c5f8a517c47f,89
2,514f5fac-1de6-4b9e-ae0d-069ce0658654,90
2,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,46
2,5167c837-c70b-4a1e-9e88-1d64446b9a01,-10
2,d564aab8-09d2-4885-95cd-24ff936d635c,false
0,033b5620-60a9-49f9-8419-1e79c7c19b97,94
1,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,12
1,43a50b16-34ca-42f0-998d-835efb291567,82
1,94594bd0-4789-4258-981b-c5f8a517c47f,89
1,514f5fac-1de6-4b9e-ae0d-069ce0658654,90
2,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,46
2,5167c837-c70b-4a1e-9e88-1d64446b9a01,15
2,d564aab8-09d2-4885-95cd-24ff936d635c,false
0,033b5620-60a9-49f9-8419-1e79c7c19b97,9
0,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,47
1,43a50b16-34ca-42f0-998d-835efb291567,92
1,94594bd0-4789-4258-981b-c5f8a517c47f,32
1,514f5fac-1de6-4b9e-ae0d-069ce0658654,16
2,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,73
2,5167c837-c70b-4a1e-9e88-1d64446b9a01,15
2,d564aab8-09d2-4885-95cd-24ff936d635c,false
0,033b5620-60a9-49f9-8419-1e79c7c19b97,70
0,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,47
0,43a50b16-34ca-42f0-998d-835efb291567,92
1,94594bd0-4789-4258-981b-c5f8a517c47f,32
1,514f5fac-1de6-4b9e-ae0d-069ce0658654,16
1,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,73
1,5167c837-c70b-4a1e-9e88-1d64446b9a01,-17
2,d564aab8-09d2-4885-95cd-24ff936d635c,false
0,033b5620-60a9-49f9-8419-1e79c7c19b97,70
1,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,76
1,43a50b16-34ca-42f0-998d-835efb291567,66
1,94594bd0-4789-4258-981b-c5f8a517c47f,30
2,514f5fac-1de6-4b9e-ae0d-069ce0658654,11
2,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,33
2,5167c837-c70b-4a1e-9e88-1d64446b9a01,-17
3,d564aab8-09d2-4885-95cd-24ff936d635c,false
0,033b5620-60a9-49f9-8419-1e79c7c19b97,8
0,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,26
0,43a50b16-34ca-42f0-998d-835efb291567,62
1,94594bd0-4789-4258-981b-c5f8a517c47f,30
1,514f5fac-1de6-4b9e-ae0d-069ce0658654,11
1,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,33
1,5167c837-c70b-4a1e-9e88-1d64446b9a01,27
1,d564aab8-09d2-4885-95cd-24ff936d635c,false
0,033b5620-60a9-49f9-8419-1e79c7c19b97,8
1,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,26
1,43a50b16-34ca-42f0-998d-835efb291567,62
2,94594bd0-4789-4258-981b-c5f8a517c47f,13
2,514f5fac-1de6-4b9e-ae0d-069ce0658654,45
3,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,72
3,5167c837-c70b-4a1e-9e88-1d64446b9a01,27
3,d564aab8-09d2-4885-95cd-24ff936d635c,false
1,033b5620-60a9-49f9-8419-1e79c7c19b97,26
1,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,24
1,43a50b16-34ca-42f0-998d-835efb291567,9
1,94594bd0-4789-4258-981b-c5f8a517c47f,45
2,514f5fac-1de6-4b9e-ae0d-069ce0658654,95
2,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,72
2,5167c837-c70b-4a1e-9e88-1d64446b9a01,28
2,d564aab8-09d2-4885-95cd-24ff936d635c,false
0,033b5620-60a9-49f9-8419-1e79c7c19b97,26
0,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,24
1,43a50b16-34ca-42f0-998d-835efb291567,9
1,94594bd0-4789-4258-981b-c5f8a517c47f,45
1,514f5fac-1de6-4b9e-ae0d-069ce0658654,95
2,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,38
2,5167c837-c70b-4a1e-9e88-1d64446b9a01,28
2,d564aab8-09d2-4885-95cd-24ff936d635c,false
0,033b5620-60a9-49f9-8419-1e79c7c19b97,58
1,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,24
1,43a50b16-34ca-42f0-998d-835efb291567,9
1,94594bd0-4789-4258-981b-c5f8a517c47f,45
1,514f5fac-1de6-4b9e-ae0d-069ce0658654,95
2,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,38
2,5167c837-c70b-4a1e-9e88-1d64446b9a01,22
2,d564aab8-09d2-4885-95cd-24ff936d635c,false
0,033b5620-60a9-49f9-8419-1e79c7c19b97,58
1,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,56
1,43a50b16-34ca-42f0-998d-835efb291567,94
1,94594bd0-4789-4258-981b-c5f8a517c47f,54
1,514f5fac-1de6-4b9e-ae0d-069ce0658654,24
2,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,24
2,5167c837-c70b-4a1e-9e88-1d64446b9a01,22
2,d564aab8-09d2-4885-95cd-24ff936d635c,false
0,033b5620-60a9-49f9-8419-1e79c7c19b97,18
1,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,56
1,43a50b16-34ca-42f0-998d-835efb291567,94
1,94594bd0-4789-4258-981b-c5f8a517c47f,54
1,514f5fac-1de6-4b9e-ae0d-069ce0658654,24
2,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,24
2,5167c837-c70b-4a1e-9e88-1d64446b9a01,38
2,d564aab8-09d2-4885-95cd-24ff936d635c,false
0,033b5620-60a9-49f9-8419-1e79c7c19b97,18
1,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,77
1,43a50b16-34ca-42f0-998d-835efb291567,49
1,94594bd0-4789-4258-981b-c5f8a517c47f,24
1,514f5fac-1de6-4b9e-ae0d-069ce0658654,90
2,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,94
2,5167c837-c70b-4a1e-9e88-1d64446b9a01,38
2,d564aab8-09d2-4885-95cd-24ff936d635c,true
0,033b5620-60a9-49f9-8419-1e79c7c19b97,93
1,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,28
1,43a50b16-34ca-42f0-998d-835efb291567,61
1,94594bd0-4789-4258-981b-c5f8a517c47f,24
2,514f5fac-1de6-4b9e-ae0d-069ce0658654,90
2,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,94
2,5167c837-c70b-4a1e-9e88-1d64446b9a01,22
2,d564aab8-09d2-4885-95cd-24ff936d635c,true
0,033b5620-60a9-49f9-8419-1e79c7c19b97,93
1,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,28
1,43a50b16-34ca-42f0-998d-835efb291567,61
1,94594bd0-4789-4258-981b-c5f8a517c47f,3
2,514f5fac-1de6-4b9e-ae0d-069ce0658654,50
2,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,66
2,5167c837-c70b-4a1e-9e88-1d64446b9a01,22
2,d564aab8-09d2-4885-95cd-24ff936d635c,false
1,033b5620-60a9-49f9-8419-1e79c7c19b97,93
1,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,40
1,43a50b16-34ca-42f0-998d-835efb291567,35
2,94594bd0-4789-4258-981b-c5f8a517c47f,1
2,514f5fac-1de6-4b9e-ae0d-069ce0658654,48
2,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,66
3,5167c837-c70b-4a1e-9e88-1d64446b9a01,47
3,d564aab8-09d2-4885-95cd-24ff936d635c,false
0,033b5620-60a9-49f9-8419-1e79c7c19b97,93
1,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,40
1,43a50b16-34ca-42f0-998d-835efb291567,35
1,94594bd0-4789-4258-981b-c5f8a517c47f,1
2,514f5fac-1de6-4b9e-ae0d-069ce0658654,48
2,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,98
2,5167c837-c70b-4a1e-9e88-1d64446b9a01,47
3,d564aab8-09d2-4885-95cd-24ff936d635c,true
0,033b5620-60a9-49f9-8419-1e79c7c19b97,34
0,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,36
1,43a50b16-34ca-42f0-998d-835efb291567,59
1,94594bd0-4789-4258-981b-c5f8a517c47f,2
1,514f5fac-1de6-4b9e-ae0d-069ce0658654,43
1,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,30
2,5167c837-c70b-4a1e-9e88-1d64446b9a01,-6
2,d564aab8-09d2-4885-95cd-24ff936d635c,true
0,033b5620-60a9-49f9-8419-1e79c7c19b97,34
1,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,36
1,43a50b16-34ca-42f0-998d-835efb291567,59
1,94594bd0-4789-4258-981b-c5f8a517c47f,2
1,514f5fac-1de6-4b9e-ae0d-069ce0658654,43
2,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,30
2,5167c837-c70b-4a1e-9e88-1d64446b9a01,-6
2,d564aab8-09d2-4885-95cd-24ff936d635c,true
0,033b5620-60a9-49f9-8419-1e79c7c19b97,88
0,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,73
1,43a50b16-34ca-42f0-998d-835efb291567,58
1,94594bd0-4789-4258-981b-c5f8a517c47f,44
1,514f5fac-1de6-4b9e-ae0d-069ce0658654,28
1,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,22
2,5167c837-c70b-4a1e-9e88-1d64446b9a01,2
2,d564aab8-09d2-4885-95cd-24ff936d635c,false
0,033b5620-60a9-49f9-8419-1e79c7c19b97,88
0,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,73
0,43a50b16-34ca-42f0-998d-835efb291567,58
1,94594bd0-4789-4258-981b-c5f8a517c47f,44
1,514f5fac-1de6-4b9e-ae0d-069ce0658654,28
1,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,22
1,5167c837-c70b-4a1e-9e88-1d64446b9a01,2
1,d564aab8-09d2-4885-95cd-24ff936d635c,false
0,033b5620-60a9-49f9-8419-1e79c7c19b97,55
0,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,78
0,43a50b16-34ca-42f0-998d-835efb291567,77
1,94594bd0-4789-4258-981b-c5f8a517c47f,16
1,514f5fac-1de6-4b9e-ae0d-069ce0658654,91
1,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,39
1,5167c837-c70b-4a1e-9e88-1d64446b9a01,-1
2,d564aab8-09d2-4885-95cd-24ff936d635c,false
0,033b5620-60a9-49f9-8419-1e79c7c19b97,55
1,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,78
1,43a50b16-34ca-42f0-998d-835efb291567,77
1,94594bd0-4789-4258-981b-c5f8a517c47f,16
1,514f5fac-1de6-4b9e-ae0d-069ce0658654,91
2,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,39
2,5167c837-c70b-4a1e-9e88-1d64446b9a01,-18
2,d564aab8-09d2-4885-95cd-24ff936d635c,false
0,033b5620-60a9-49f9-8419-1e79c7c19b97,13
